2886
     34.50	     27.50	     30.00
     35.00	     27.50	     30.00
      4.50	     28.00	     30.00
      5.00	     28.00	     30.00
      5.50	     28.00	     30.00
      6.00	     28.00	     30.00
      6.50	     28.00	     30.00
      7.00	     28.00	     30.00
      7.50	     28.00	     30.00
      8.00	     28.00	     30.00
      8.50	     28.00	     30.00
      9.00	     28.00	     30.00
      9.50	     28.00	     30.00
     10.00	     28.00	     30.00
     10.50	     28.00	     30.00
     11.00	     28.00	     30.00
     11.50	     28.00	     30.00
     12.00	     28.00	     30.00
     12.50	     28.00	     30.00
     13.00	     28.00	     30.00
     13.50	     28.00	     30.00
     14.00	     28.00	     30.00
     14.50	     28.00	     30.00
     15.00	     28.00	     30.00
     15.50	     28.00	     30.00
     16.00	     28.00	     30.00
     16.50	     28.00	     30.00
     17.00	     28.00	     30.00
     17.50	     28.00	     30.00
     18.00	     28.00	     30.00
     18.50	     28.00	     30.00
     19.00	     28.00	     30.00
     19.50	     28.00	     30.00
     20.00	     28.00	     30.00
     20.50	     28.00	     30.00
     21.00	     28.00	     30.00
     21.50	     28.00	     30.00
     22.00	     28.00	     30.00
     22.50	     28.00	     30.00
     23.00	     28.00	     30.00
     23.50	     28.00	     30.00
     24.00	     28.00	     30.00
     24.50	     28.00	     30.00
     25.00	     28.00	     30.00
     25.50	     28.00	     30.00
     26.00	     28.00	     30.00
     26.50	     28.00	     30.00
     27.00	     28.00	     30.00
     27.50	     28.00	     30.00
     28.00	     28.00	     30.00
     28.50	     28.00	     30.00
     29.00	     28.00	     30.00
     29.50	     28.00	     30.00
     30.00	     28.00	     30.00
     30.50	     28.00	     30.00
     31.00	     28.00	     30.00
     31.50	     28.00	     30.00
     32.00	     28.00	     30.00
     32.50	     28.00	     30.00
     33.00	     28.00	     30.00
     33.50	     28.00	     30.00
     34.00	     28.00	     30.00
     34.50	     28.00	     30.00
     35.00	     28.00	     30.00
      4.50	     28.50	     30.00
      5.00	     28.50	     30.00
      5.50	     28.50	     30.00
      6.00	     28.50	     30.00
      6.50	     28.50	     30.00
      7.00	     28.50	     30.00
      7.50	     28.50	     30.00
      8.00	     28.50	     30.00
      8.50	     28.50	     30.00
      9.00	     28.50	     30.00
      9.50	     28.50	     30.00
     10.00	     28.50	     30.00
     10.50	     28.50	     30.00
     11.00	     28.50	     30.00
     11.50	     28.50	     30.00
     12.00	     28.50	     30.00
     12.50	     28.50	     30.00
     13.00	     28.50	     30.00
     13.50	     28.50	     30.00
     14.00	     28.50	     30.00
     14.50	     28.50	     30.00
     15.00	     28.50	     30.00
     15.50	     28.50	     30.00
     16.00	     28.50	     30.00
     16.50	     28.50	     30.00
     17.00	     28.50	     30.00
     17.50	     28.50	     30.00
     18.00	     28.50	     30.00
     18.50	     28.50	     30.00
     19.00	     28.50	     30.00
     19.50	     28.50	     30.00
     20.00	     28.50	     30.00
     20.50	     28.50	     30.00
     21.00	     28.50	     30.00
     21.50	     28.50	     30.00
     22.00	     28.50	     30.00
     22.50	     28.50	     30.00
     23.00	     28.50	     30.00
     23.50	     28.50	     30.00
     24.00	     28.50	     30.00
     24.50	     28.50	     30.00
     25.00	     28.50	     30.00
     25.50	     28.50	     30.00
     26.00	     28.50	     30.00
     26.50	     28.50	     30.00
     27.00	     28.50	     30.00
     27.50	     28.50	     30.00
     28.00	     28.50	     30.00
     28.50	     28.50	     30.00
     29.00	     28.50	     30.00
     29.50	     28.50	     30.00
     30.00	     28.50	     30.00
     30.50	     28.50	     30.00
     31.00	     28.50	     30.00
     31.50	     28.50	     30.00
     32.00	     28.50	     30.00
     32.50	     28.50	     30.00
     33.00	     28.50	     30.00
     33.50	     28.50	     30.00
     34.00	     28.50	     30.00
     34.50	     28.50	     30.00
     35.00	     28.50	     30.00
      4.50	     29.00	     30.00
      5.00	     29.00	     30.00
      5.50	     29.00	     30.00
      6.00	     29.00	     30.00
      6.50	     29.00	     30.00
      7.00	     29.00	     30.00
      7.50	     29.00	     30.00
      8.00	     29.00	     30.00
      8.50	     29.00	     30.00
      9.00	     29.00	     30.00
      9.50	     29.00	     30.00
     10.00	     29.00	     30.00
     10.50	     29.00	     30.00
     11.00	     29.00	     30.00
     11.50	     29.00	     30.00
     12.00	     29.00	     30.00
     12.50	     29.00	     30.00
     13.00	     29.00	     30.00
     13.50	     29.00	     30.00
     14.00	     29.00	     30.00
     14.50	     29.00	     30.00
     15.00	     29.00	     30.00
     15.50	     29.00	     30.00
     16.00	     29.00	     30.00
     16.50	     29.00	     30.00
     17.00	     29.00	     30.00
     17.50	     29.00	     30.00
     18.00	     29.00	     30.00
     18.50	     29.00	     30.00
     19.00	     29.00	     30.00
     19.50	     29.00	     30.00
     20.00	     29.00	     30.00
     20.50	     29.00	     30.00
     21.00	     29.00	     30.00
     21.50	     29.00	     30.00
     22.00	     29.00	     30.00
     22.50	     29.00	     30.00
     23.00	     29.00	     30.00
     23.50	     29.00	     30.00
     24.00	     29.00	     30.00
     24.50	     29.00	     30.00
     25.00	     29.00	     30.00
     25.50	     29.00	     30.00
     26.00	     29.00	     30.00
     26.50	     29.00	     30.00
     27.00	     29.00	     30.00
     27.50	     29.00	     30.00
     28.00	     29.00	     30.00
     28.50	     29.00	     30.00
     29.00	     29.00	     30.00
     29.50	     29.00	     30.00
     30.00	     29.00	     30.00
     30.50	     29.00	     30.00
     31.00	     29.00	     30.00
     31.50	     29.00	     30.00
     32.00	     29.00	     30.00
     32.50	     29.00	     30.00
     33.00	     29.00	     30.00
     33.50	     29.00	     30.00
     34.00	     29.00	     30.00
     34.50	     29.00	     30.00
     35.00	     29.00	     30.00
      4.50	     29.50	     30.00
      5.00	     29.50	     30.00
      5.50	     29.50	     30.00
      6.00	     29.50	     30.00
      6.50	     29.50	     30.00
      7.00	     29.50	     30.00
      7.50	     29.50	     30.00
      8.00	     29.50	     30.00
      8.50	     29.50	     30.00
      9.00	     29.50	     30.00
      9.50	     29.50	     30.00
     10.00	     29.50	     30.00
     10.50	     29.50	     30.00
     11.00	     29.50	     30.00
     11.50	     29.50	     30.00
     12.00	     29.50	     30.00
     12.50	     29.50	     30.00
     13.00	     29.50	     30.00
     13.50	     29.50	     30.00
     14.00	     29.50	     30.00
     14.50	     29.50	     30.00
     15.00	     29.50	     30.00
     15.50	     29.50	     30.00
     16.00	     29.50	     30.00
     16.50	     29.50	     30.00
     17.00	     29.50	     30.00
     17.50	     29.50	     30.00
     18.00	     29.50	     30.00
     18.50	     29.50	     30.00
     19.00	     29.50	     30.00
     19.50	     29.50	     30.00
     20.00	     29.50	     30.00
     20.50	     29.50	     30.00
     21.00	     29.50	     30.00
     21.50	     29.50	     30.00
     22.00	     29.50	     30.00
     22.50	     29.50	     30.00
     23.00	     29.50	     30.00
     23.50	     29.50	     30.00
     24.00	     29.50	     30.00
     24.50	     29.50	     30.00
     25.00	     29.50	     30.00
     25.50	     29.50	     30.00
     26.00	     29.50	     30.00
     26.50	     29.50	     30.00
     27.00	     29.50	     30.00
     27.50	     29.50	     30.00
     28.00	     29.50	     30.00
     28.50	     29.50	     30.00
     29.00	     29.50	     30.00
     29.50	     29.50	     30.00
     30.00	     29.50	     30.00
     30.50	     29.50	     30.00
     31.00	     29.50	     30.00
     31.50	     29.50	     30.00
     32.00	     29.50	     30.00
     32.50	     29.50	     30.00
     33.00	     29.50	     30.00
     33.50	     29.50	     30.00
     34.00	     29.50	     30.00
     34.50	     29.50	     30.00
     35.00	     29.50	     30.00
      4.50	     30.00	     30.00
      5.00	     30.00	     30.00
      5.50	     30.00	     30.00
      6.00	     30.00	     30.00
      6.50	     30.00	     30.00
      7.00	     30.00	     30.00
      7.50	     30.00	     30.00
      8.00	     30.00	     30.00
      8.50	     30.00	     30.00
      9.00	     30.00	     30.00
      9.50	     30.00	     30.00
     10.00	     30.00	     30.00
     10.50	     30.00	     30.00
     11.00	     30.00	     30.00
     11.50	     30.00	     30.00
     12.00	     30.00	     30.00
     12.50	     30.00	     30.00
     13.00	     30.00	     30.00
     13.50	     30.00	     30.00
     14.00	     30.00	     30.00
     14.50	     30.00	     30.00
     15.00	     30.00	     30.00
     15.50	     30.00	     30.00
     16.00	     30.00	     30.00
     16.50	     30.00	     30.00
     17.00	     30.00	     30.00
     17.50	     30.00	     30.00
     18.00	     30.00	     30.00
     18.50	     30.00	     30.00
     19.00	     30.00	     30.00
     19.50	     30.00	     30.00
     20.00	     30.00	     30.00
     20.50	     30.00	     30.00
     21.00	     30.00	     30.00
     21.50	     30.00	     30.00
     22.00	     30.00	     30.00
     22.50	     30.00	     30.00
     23.00	     30.00	     30.00
     23.50	     30.00	     30.00
     24.00	     30.00	     30.00
     24.50	     30.00	     30.00
     25.00	     30.00	     30.00
     25.50	     30.00	     30.00
     26.00	     30.00	     30.00
     26.50	     30.00	     30.00
     27.00	     30.00	     30.00
     27.50	     30.00	     30.00
     28.00	     30.00	     30.00
     28.50	     30.00	     30.00
     29.00	     30.00	     30.00
     29.50	     30.00	     30.00
     30.00	     30.00	     30.00
     30.50	     30.00	     30.00
     31.00	     30.00	     30.00
     31.50	     30.00	     30.00
     32.00	     30.00	     30.00
     32.50	     30.00	     30.00
     33.00	     30.00	     30.00
     33.50	     30.00	     30.00
     34.00	     30.00	     30.00
     34.50	     30.00	     30.00
     35.00	     30.00	     30.00
      4.50	     30.50	     30.00
      5.00	     30.50	     30.00
      5.50	     30.50	     30.00
      6.00	     30.50	     30.00
      6.50	     30.50	     30.00
      7.00	     30.50	     30.00
      7.50	     30.50	     30.00
      8.00	     30.50	     30.00
      8.50	     30.50	     30.00
      9.00	     30.50	     30.00
      9.50	     30.50	     30.00
     10.00	     30.50	     30.00
     10.50	     30.50	     30.00
     11.00	     30.50	     30.00
     11.50	     30.50	     30.00
     12.00	     30.50	     30.00
     12.50	     30.50	     30.00
     13.00	     30.50	     30.00
     13.50	     30.50	     30.00
     14.00	     30.50	     30.00
     14.50	     30.50	     30.00
     15.00	     30.50	     30.00
     15.50	     30.50	     30.00
     16.00	     30.50	     30.00
     16.50	     30.50	     30.00
     17.00	     30.50	     30.00
     17.50	     30.50	     30.00
     18.00	     30.50	     30.00
     18.50	     30.50	     30.00
     19.00	     30.50	     30.00
     19.50	     30.50	     30.00
     20.00	     30.50	     30.00
     20.50	     30.50	     30.00
     21.00	     30.50	     30.00
     21.50	     30.50	     30.00
     22.00	     30.50	     30.00
     22.50	     30.50	     30.00
     23.00	     30.50	     30.00
     23.50	     30.50	     30.00
     24.00	     30.50	     30.00
     24.50	     30.50	     30.00
     25.00	     30.50	     30.00
     25.50	     30.50	     30.00
     26.00	     30.50	     30.00
     26.50	     30.50	     30.00
     27.00	     30.50	     30.00
     27.50	     30.50	     30.00
     28.00	     30.50	     30.00
     28.50	     30.50	     30.00
     29.00	     30.50	     30.00
     29.50	     30.50	     30.00
     30.00	     30.50	     30.00
     30.50	     30.50	     30.00
     31.00	     30.50	     30.00
     31.50	     30.50	     30.00
     32.00	     30.50	     30.00
     32.50	     30.50	     30.00
     33.00	     30.50	     30.00
     33.50	     30.50	     30.00
     34.00	     30.50	     30.00
     34.50	     30.50	     30.00
     35.00	     30.50	     30.00
      4.50	     31.00	     30.00
      5.00	     31.00	     30.00
      5.50	     31.00	     30.00
      6.00	     31.00	     30.00
      6.50	     31.00	     30.00
      7.00	     31.00	     30.00
      7.50	     31.00	     30.00
      8.00	     31.00	     30.00
      8.50	     31.00	     30.00
      9.00	     31.00	     30.00
      9.50	     31.00	     30.00
     10.00	     31.00	     30.00
     10.50	     31.00	     30.00
     11.00	     31.00	     30.00
     11.50	     31.00	     30.00
     12.00	     31.00	     30.00
     12.50	     31.00	     30.00
     13.00	     31.00	     30.00
     13.50	     31.00	     30.00
     14.00	     31.00	     30.00
     14.50	     31.00	     30.00
     15.00	     31.00	     30.00
     15.50	     31.00	     30.00
     16.00	     31.00	     30.00
     16.50	     31.00	     30.00
     17.00	     31.00	     30.00
     17.50	     31.00	     30.00
     18.00	     31.00	     30.00
     18.50	     31.00	     30.00
     19.00	     31.00	     30.00
     19.50	     31.00	     30.00
     20.00	     31.00	     30.00
     20.50	     31.00	     30.00
     21.00	     31.00	     30.00
     21.50	     31.00	     30.00
     22.00	     31.00	     30.00
     22.50	     31.00	     30.00
     23.00	     31.00	     30.00
     23.50	     31.00	     30.00
     24.00	     31.00	     30.00
     24.50	     31.00	     30.00
     25.00	     31.00	     30.00
     25.50	     31.00	     30.00
     26.00	     31.00	     30.00
     26.50	     31.00	     30.00
     27.00	     31.00	     30.00
     27.50	     31.00	     30.00
     28.00	     31.00	     30.00
     28.50	     31.00	     30.00
     29.00	     31.00	     30.00
     29.50	     31.00	     30.00
     30.00	     31.00	     30.00
     30.50	     31.00	     30.00
     31.00	     31.00	     30.00
     31.50	     31.00	     30.00
     32.00	     31.00	     30.00
     32.50	     31.00	     30.00
     33.00	     31.00	     30.00
     33.50	     31.00	     30.00
     34.00	     31.00	     30.00
     34.50	     31.00	     30.00
     35.00	     31.00	     30.00
      4.50	     31.50	     30.00
      5.00	     31.50	     30.00
      5.50	     31.50	     30.00
      6.00	     31.50	     30.00
      6.50	     31.50	     30.00
      7.00	     31.50	     30.00
      7.50	     31.50	     30.00
      8.00	     31.50	     30.00
      8.50	     31.50	     30.00
      9.00	     31.50	     30.00
      9.50	     31.50	     30.00
     10.00	     31.50	     30.00
     10.50	     31.50	     30.00
     11.00	     31.50	     30.00
     11.50	     31.50	     30.00
     12.00	     31.50	     30.00
     12.50	     31.50	     30.00
     13.00	     31.50	     30.00
     13.50	     31.50	     30.00
     14.00	     31.50	     30.00
     14.50	     31.50	     30.00
     15.00	     31.50	     30.00
     15.50	     31.50	     30.00
     16.00	     31.50	     30.00
     16.50	     31.50	     30.00
     17.00	     31.50	     30.00
     17.50	     31.50	     30.00
     18.00	     31.50	     30.00
     18.50	     31.50	     30.00
     19.00	     31.50	     30.00
     19.50	     31.50	     30.00
     20.00	     31.50	     30.00
     20.50	     31.50	     30.00
     21.00	     31.50	     30.00
     21.50	     31.50	     30.00
     22.00	     31.50	     30.00
     22.50	     31.50	     30.00
     23.00	     31.50	     30.00
     23.50	     31.50	     30.00
     24.00	     31.50	     30.00
     24.50	     31.50	     30.00
     25.00	     31.50	     30.00
     25.50	     31.50	     30.00
     26.00	     31.50	     30.00
     26.50	     31.50	     30.00
     27.00	     31.50	     30.00
     27.50	     31.50	     30.00
     28.00	     31.50	     30.00
     28.50	     31.50	     30.00
     29.00	     31.50	     30.00
     29.50	     31.50	     30.00
     30.00	     31.50	     30.00
     30.50	     31.50	     30.00
     31.00	     31.50	     30.00
     31.50	     31.50	     30.00
     32.00	     31.50	     30.00
     32.50	     31.50	     30.00
     33.00	     31.50	     30.00
     33.50	     31.50	     30.00
     34.00	     31.50	     30.00
     34.50	     31.50	     30.00
     35.00	     31.50	     30.00
      4.50	     32.00	     30.00
      5.00	     32.00	     30.00
      5.50	     32.00	     30.00
      6.00	     32.00	     30.00
      6.50	     32.00	     30.00
      7.00	     32.00	     30.00
      7.50	     32.00	     30.00
      8.00	     32.00	     30.00
      8.50	     32.00	     30.00
      9.00	     32.00	     30.00
      9.50	     32.00	     30.00
     10.00	     32.00	     30.00
     10.50	     32.00	     30.00
     11.00	     32.00	     30.00
     11.50	     32.00	     30.00
     12.00	     32.00	     30.00
     12.50	     32.00	     30.00
     13.00	     32.00	     30.00
     13.50	     32.00	     30.00
     14.00	     32.00	     30.00
     14.50	     32.00	     30.00
     15.00	     32.00	     30.00
     15.50	     32.00	     30.00
     16.00	     32.00	     30.00
     16.50	     32.00	     30.00
     17.00	     32.00	     30.00
     17.50	     32.00	     30.00
     18.00	     32.00	     30.00
     18.50	     32.00	     30.00
     19.00	     32.00	     30.00
     19.50	     32.00	     30.00
     20.00	     32.00	     30.00
     20.50	     32.00	     30.00
     21.00	     32.00	     30.00
     21.50	     32.00	     30.00
     22.00	     32.00	     30.00
     22.50	     32.00	     30.00
     23.00	     32.00	     30.00
     23.50	     32.00	     30.00
     24.00	     32.00	     30.00
     24.50	     32.00	     30.00
     25.00	     32.00	     30.00
     25.50	     32.00	     30.00
     26.00	     32.00	     30.00
     26.50	     32.00	     30.00
     27.00	     32.00	     30.00
     27.50	     32.00	     30.00
     28.00	     32.00	     30.00
     28.50	     32.00	     30.00
     29.00	     32.00	     30.00
     29.50	     32.00	     30.00
     30.00	     32.00	     30.00
     30.50	     32.00	     30.00
     31.00	     32.00	     30.00
     31.50	     32.00	     30.00
     32.00	     32.00	     30.00
     32.50	     32.00	     30.00
     33.00	     32.00	     30.00
     33.50	     32.00	     30.00
     34.00	     32.00	     30.00
     34.50	     32.00	     30.00
     35.00	     32.00	     30.00
      4.50	     32.50	     30.00
      5.00	     32.50	     30.00
      5.50	     32.50	     30.00
      6.00	     32.50	     30.00
      6.50	     32.50	     30.00
      7.00	     32.50	     30.00
      7.50	     32.50	     30.00
      8.00	     32.50	     30.00
      8.50	     32.50	     30.00
      9.00	     32.50	     30.00
      9.50	     32.50	     30.00
     10.00	     32.50	     30.00
     10.50	     32.50	     30.00
     11.00	     32.50	     30.00
     11.50	     32.50	     30.00
     12.00	     32.50	     30.00
     12.50	     32.50	     30.00
     13.00	     32.50	     30.00
     13.50	     32.50	     30.00
     14.00	     32.50	     30.00
     14.50	     32.50	     30.00
     15.00	     32.50	     30.00
     15.50	     32.50	     30.00
     16.00	     32.50	     30.00
     16.50	     32.50	     30.00
     17.00	     32.50	     30.00
     17.50	     32.50	     30.00
     18.00	     32.50	     30.00
     18.50	     32.50	     30.00
     19.00	     32.50	     30.00
     19.50	     32.50	     30.00
     20.00	     32.50	     30.00
     20.50	     32.50	     30.00
     21.00	     32.50	     30.00
     21.50	     32.50	     30.00
     22.00	     32.50	     30.00
     22.50	     32.50	     30.00
     23.00	     32.50	     30.00
     23.50	     32.50	     30.00
     24.00	     32.50	     30.00
     24.50	     32.50	     30.00
     25.00	     32.50	     30.00
     25.50	     32.50	     30.00
     26.00	     32.50	     30.00
     26.50	     32.50	     30.00
     27.00	     32.50	     30.00
     27.50	     32.50	     30.00
     28.00	     32.50	     30.00
     28.50	     32.50	     30.00
     29.00	     32.50	     30.00
     29.50	     32.50	     30.00
     30.00	     32.50	     30.00
     30.50	     32.50	     30.00
     31.00	     32.50	     30.00
     31.50	     32.50	     30.00
     32.00	     32.50	     30.00
     32.50	     32.50	     30.00
     33.00	     32.50	     30.00
     33.50	     32.50	     30.00
     34.00	     32.50	     30.00
     34.50	     32.50	     30.00
     35.00	     32.50	     30.00
      4.50	     33.00	     30.00
      5.00	     33.00	     30.00
      5.50	     33.00	     30.00
      6.00	     33.00	     30.00
      6.50	     33.00	     30.00
      7.00	     33.00	     30.00
      7.50	     33.00	     30.00
      8.00	     33.00	     30.00
      8.50	     33.00	     30.00
      9.00	     33.00	     30.00
      9.50	     33.00	     30.00
     10.00	     33.00	     30.00
     10.50	     33.00	     30.00
     11.00	     33.00	     30.00
     11.50	     33.00	     30.00
     12.00	     33.00	     30.00
     12.50	     33.00	     30.00
     13.00	     33.00	     30.00
     13.50	     33.00	     30.00
     14.00	     33.00	     30.00
     14.50	     33.00	     30.00
     15.00	     33.00	     30.00
     15.50	     33.00	     30.00
     16.00	     33.00	     30.00
     16.50	     33.00	     30.00
     17.00	     33.00	     30.00
     17.50	     33.00	     30.00
     18.00	     33.00	     30.00
     18.50	     33.00	     30.00
     19.00	     33.00	     30.00
     19.50	     33.00	     30.00
     20.00	     33.00	     30.00
     20.50	     33.00	     30.00
     21.00	     33.00	     30.00
     21.50	     33.00	     30.00
     22.00	     33.00	     30.00
     22.50	     33.00	     30.00
     23.00	     33.00	     30.00
     23.50	     33.00	     30.00
     24.00	     33.00	     30.00
     24.50	     33.00	     30.00
     25.00	     33.00	     30.00
     25.50	     33.00	     30.00
     26.00	     33.00	     30.00
     26.50	     33.00	     30.00
     27.00	     33.00	     30.00
     27.50	     33.00	     30.00
     28.00	     33.00	     30.00
     28.50	     33.00	     30.00
     29.00	     33.00	     30.00
     29.50	     33.00	     30.00
     30.00	     33.00	     30.00
     30.50	     33.00	     30.00
     31.00	     33.00	     30.00
     31.50	     33.00	     30.00
     32.00	     33.00	     30.00
     32.50	     33.00	     30.00
     33.00	     33.00	     30.00
     33.50	     33.00	     30.00
     34.00	     33.00	     30.00
     34.50	     33.00	     30.00
     35.00	     33.00	     30.00
      4.50	     33.50	     30.00
      5.00	     33.50	     30.00
      5.50	     33.50	     30.00
      6.00	     33.50	     30.00
      6.50	     33.50	     30.00
      7.00	     33.50	     30.00
      7.50	     33.50	     30.00
      8.00	     33.50	     30.00
      8.50	     33.50	     30.00
      9.00	     33.50	     30.00
      9.50	     33.50	     30.00
     10.00	     33.50	     30.00
     10.50	     33.50	     30.00
     11.00	     33.50	     30.00
     11.50	     33.50	     30.00
     12.00	     33.50	     30.00
     12.50	     33.50	     30.00
     13.00	     33.50	     30.00
     13.50	     33.50	     30.00
     14.00	     33.50	     30.00
     14.50	     33.50	     30.00
     15.00	     33.50	     30.00
     15.50	     33.50	     30.00
     16.00	     33.50	     30.00
     16.50	     33.50	     30.00
     17.00	     33.50	     30.00
     17.50	     33.50	     30.00
     18.00	     33.50	     30.00
     18.50	     33.50	     30.00
     19.00	     33.50	     30.00
     19.50	     33.50	     30.00
     20.00	     33.50	     30.00
     20.50	     33.50	     30.00
     21.00	     33.50	     30.00
     21.50	     33.50	     30.00
     22.00	     33.50	     30.00
     22.50	     33.50	     30.00
     23.00	     33.50	     30.00
     23.50	     33.50	     30.00
     24.00	     33.50	     30.00
     24.50	     33.50	     30.00
     25.00	     33.50	     30.00
     25.50	     33.50	     30.00
     26.00	     33.50	     30.00
     26.50	     33.50	     30.00
     27.00	     33.50	     30.00
     27.50	     33.50	     30.00
     28.00	     33.50	     30.00
     28.50	     33.50	     30.00
     29.00	     33.50	     30.00
     29.50	     33.50	     30.00
     30.00	     33.50	     30.00
     30.50	     33.50	     30.00
     31.00	     33.50	     30.00
     31.50	     33.50	     30.00
     32.00	     33.50	     30.00
     32.50	     33.50	     30.00
     33.00	     33.50	     30.00
     33.50	     33.50	     30.00
     34.00	     33.50	     30.00
     34.50	     33.50	     30.00
     35.00	     33.50	     30.00
      4.50	     34.00	     30.00
      5.00	     34.00	     30.00
      5.50	     34.00	     30.00
      6.00	     34.00	     30.00
      6.50	     34.00	     30.00
      7.00	     34.00	     30.00
      7.50	     34.00	     30.00
      8.00	     34.00	     30.00
      8.50	     34.00	     30.00
      9.00	     34.00	     30.00
      9.50	     34.00	     30.00
     10.00	     34.00	     30.00
     10.50	     34.00	     30.00
     11.00	     34.00	     30.00
     11.50	     34.00	     30.00
     12.00	     34.00	     30.00
     12.50	     34.00	     30.00
     13.00	     34.00	     30.00
     13.50	     34.00	     30.00
     14.00	     34.00	     30.00
     14.50	     34.00	     30.00
     15.00	     34.00	     30.00
     15.50	     34.00	     30.00
     16.00	     34.00	     30.00
     16.50	     34.00	     30.00
     17.00	     34.00	     30.00
     17.50	     34.00	     30.00
     18.00	     34.00	     30.00
     18.50	     34.00	     30.00
     19.00	     34.00	     30.00
     19.50	     34.00	     30.00
     20.00	     34.00	     30.00
     20.50	     34.00	     30.00
     21.00	     34.00	     30.00
     21.50	     34.00	     30.00
     22.00	     34.00	     30.00
     22.50	     34.00	     30.00
     23.00	     34.00	     30.00
     23.50	     34.00	     30.00
     24.00	     34.00	     30.00
     24.50	     34.00	     30.00
     25.00	     34.00	     30.00
     25.50	     34.00	     30.00
     26.00	     34.00	     30.00
     26.50	     34.00	     30.00
     27.00	     34.00	     30.00
     27.50	     34.00	     30.00
     28.00	     34.00	     30.00
     28.50	     34.00	     30.00
     29.00	     34.00	     30.00
     29.50	     34.00	     30.00
     30.00	     34.00	     30.00
     30.50	     34.00	     30.00
     31.00	     34.00	     30.00
     31.50	     34.00	     30.00
     32.00	     34.00	     30.00
     32.50	     34.00	     30.00
     33.00	     34.00	     30.00
     33.50	     34.00	     30.00
     34.00	     34.00	     30.00
     34.50	     34.00	     30.00
     35.00	     34.00	     30.00
      4.50	     34.50	     30.00
      5.00	     34.50	     30.00
      5.50	     34.50	     30.00
      6.00	     34.50	     30.00
      6.50	     34.50	     30.00
      7.00	     34.50	     30.00
      7.50	     34.50	     30.00
      8.00	     34.50	     30.00
      8.50	     34.50	     30.00
      9.00	     34.50	     30.00
      9.50	     34.50	     30.00
     10.00	     34.50	     30.00
     10.50	     34.50	     30.00
     11.00	     34.50	     30.00
     11.50	     34.50	     30.00
     12.00	     34.50	     30.00
     12.50	     34.50	     30.00
     13.00	     34.50	     30.00
     13.50	     34.50	     30.00
     14.00	     34.50	     30.00
     14.50	     34.50	     30.00
     15.00	     34.50	     30.00
     15.50	     34.50	     30.00
     16.00	     34.50	     30.00
     16.50	     34.50	     30.00
     17.00	     34.50	     30.00
     17.50	     34.50	     30.00
     18.00	     34.50	     30.00
     18.50	     34.50	     30.00
     19.00	     34.50	     30.00
     19.50	     34.50	     30.00
     20.00	     34.50	     30.00
     20.50	     34.50	     30.00
     21.00	     34.50	     30.00
     21.50	     34.50	     30.00
     22.00	     34.50	     30.00
     22.50	     34.50	     30.00
     23.00	     34.50	     30.00
     23.50	     34.50	     30.00
     24.00	     34.50	     30.00
     24.50	     34.50	     30.00
     25.00	     34.50	     30.00
     25.50	     34.50	     30.00
     26.00	     34.50	     30.00
     26.50	     34.50	     30.00
     27.00	     34.50	     30.00
